qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q21105480,hormone,ホルモン,Q178593,Fibronectin type III domain containing 10,,mammalian protein found in Homo sapiens,,,,,,
Q21105385,hormone,ホルモン,Q178593,Iron-sulfur cluster assembly enzyme,,mammalian protein found in Homo sapiens,,,,,,
Q21105388,hormone,ホルモン,Q178593,Mitochondrial elongation factor 1,,mammalian protein found in Homo sapiens,,,,,,
Q21105392,hormone,ホルモン,Q178593,Phosphatidylinositol transfer protein cytoplasmic 1,,mammalian protein found in Homo sapiens,,,,,,
Q21105419,hormone,ホルモン,Q178593,Ring finger protein 144B,,mammalian protein found in Homo sapiens,,,,,,
Q21105493,hormone,ホルモン,Q178593,Oxidative stress responsive kinase 1,,mammalian protein found in Homo sapiens,,,,,,
Q21105489,hormone,ホルモン,Q178593,Protein inhibitor of activated STAT 1,,mammalian protein found in Homo sapiens,,,,,,
Q21105482,hormone,ホルモン,Q178593,Thioredoxin domain containing 9,,mammalian protein found in Homo sapiens,,,,,,
Q21105486,hormone,ホルモン,Q178593,Transportin 2,,mammalian protein found in Homo sapiens,,,,,,
Q21105488,hormone,ホルモン,Q178593,Transcriptional adaptor 2A,,mammalian protein found in Homo sapiens,,,,,,
Q21105481,hormone,ホルモン,Q178593,Testis expressed 46,,mammalian protein found in Homo sapiens,,,,,,
Q14909061,hormone,ホルモン,Q178593,Dihydrolipoamide dehydrogenase,,mammalian protein found in Mus musculus,,,,,,
Q14908237,hormone,ホルモン,Q178593,Annexin A2,,mammalian protein found in Mus musculus,,,,,,
Q14908242,hormone,ホルモン,Q178593,Annexin A5,,mammalian protein found in Mus musculus,,,,,,
Q14908265,hormone,ホルモン,Q178593,K(lysine) acetyltransferase 2B,,mammalian protein found in Mus musculus,,,,,,
Q14908248,hormone,ホルモン,Q178593,Surfactant associated protein B,,mammalian protein found in Mus musculus,,,,,,
Q14908562,hormone,ホルモン,Q178593,MAD1 mitotic arrest deficient 1-like 1,,mammalian protein found in Mus musculus,,,,,,
Q14908776,hormone,ホルモン,Q178593,Circadian locomotor output cycles kaput,,mammalian protein found in Mus musculus,,,,,,
Q14909208,hormone,ホルモン,Q178593,Chromogranin A,,mammalian protein found in Mus musculus,,,,,,
Q14909447,hormone,ホルモン,Q178593,Cytochrome p450 oxidoreductase,,mammalian protein found in Mus musculus,,,,,,
Q14909786,hormone,ホルモン,Q178593,Melanocortin 2 receptor,,mammalian protein found in Mus musculus,,,,,,
Q14910072,hormone,ホルモン,Q178593,Apolipoprotein A-I,,mammalian protein found in Mus musculus,,,,,,
Q14910554,hormone,ホルモン,Q178593,Apolipoprotein C-III,,mammalian protein found in Mus musculus,,,,,,
Q14910813,hormone,ホルモン,Q178593,Apolipoprotein C-IV,,mammalian protein found in Mus musculus,,,,,,
Q14911041,hormone,ホルモン,Q178593,Apolipoprotein H,,mammalian protein found in Mus musculus,,,,,,
Q14911317,hormone,ホルモン,Q178593,"Calcium channel, voltage-dependent, N type, alpha 1B subunit",,mammalian protein found in Mus musculus,,,,,,
Q14911551,hormone,ホルモン,Q178593,Chemokine (C-X3-C motif) receptor 1,,mammalian protein found in Mus musculus,,,,,,
Q14911532,hormone,ホルモン,Q178593,Eukaryotic translation termination factor 1,,mammalian protein found in Mus musculus,,,,,,
Q14911544,hormone,ホルモン,Q178593,Early endosome antigen 1,,mammalian protein found in Mus musculus,,,,,,
Q14911522,hormone,ホルモン,Q178593,Prominin 1,,mammalian protein found in Mus musculus,,,,,,
Q14911566,hormone,ホルモン,Q178593,"Transforming growth factor, beta receptor III",,mammalian protein found in Mus musculus,,,,,,
Q14911575,hormone,ホルモン,Q178593,"Transforming growth factor, beta receptor I",,mammalian protein found in Mus musculus,,,,,,
Q14911588,hormone,ホルモン,Q178593,"Transforming growth factor, beta receptor II",,mammalian protein found in Mus musculus,,,,,,
Q15319842,hormone,ホルモン,Q178593,Fukutin,,mammalian protein found in Mus musculus,,,,,,
Q21101446,hormone,ホルモン,Q178593,Fibronectin leucine rich transmembrane protein 2,,mammalian protein found in Homo sapiens,,C404491,,,,C1309389
Q21101438,hormone,ホルモン,Q178593,Fc fragment of IgG binding protein,,mammalian protein found in Homo sapiens,,,,,,
Q21101451,hormone,ホルモン,Q178593,ISG15 ubiquitin like modifier,,mammalian protein found in Homo sapiens,,,,,,
Q21101437,hormone,ホルモン,Q178593,F-box and leucine rich repeat protein 7,,mammalian protein found in Homo sapiens,,,,,,
Q21101435,hormone,ホルモン,Q178593,Fc receptor like 5,,mammalian protein found in Homo sapiens,,,,,,
Q21101433,hormone,ホルモン,Q178593,Fc receptor like 4,,mammalian protein found in Homo sapiens,,,,,,
Q21101432,hormone,ホルモン,Q178593,Fc receptor like 3,,mammalian protein found in Homo sapiens,,,,,,
Q15316702,hormone,ホルモン,Q178593,Nucleoporin 62,,mammalian protein found in Homo sapiens,,,,,,
Q15319708,hormone,ホルモン,Q178593,Aristaless related homeobox,,mammalian protein found in Homo sapiens,,,,,,
Q15316548,hormone,ホルモン,Q178593,Gonadotropin releasing hormone receptor,,mammalian protein found in Mus musculus,,,,,,
Q15316628,hormone,ホルモン,Q178593,General transcription factor IIB,,mammalian protein found in Mus musculus,,,,,,
Q15316762,hormone,ホルモン,Q178593,Nucleoporin 62,,mammalian protein found in Mus musculus,,,,,,
Q15316956,hormone,ホルモン,Q178593,Leucine rich repeat transmembrane neuronal 1,,mammalian protein found in Mus musculus,,,,,,
Q15317061,hormone,ホルモン,Q178593,"Collagen, type I, alpha 2",,mammalian protein found in Mus musculus,,,,,,
Q15317188,hormone,ホルモン,Q178593,"Synuclein, beta",,mammalian protein found in Mus musculus,,,,,,
Q15317485,hormone,ホルモン,Q178593,"Nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",,mammalian protein found in Mus musculus,,,,,,
Q15317763,hormone,ホルモン,Q178593,Mitogen-activated protein kinase 1,,mammalian protein found in Mus musculus,,,,,,
Q15318101,hormone,ホルモン,Q178593,"Solute carrier family 5 (sodium/glucose cotransporter), member 1",,mammalian protein found in Mus musculus,,,,,,
Q15318197,hormone,ホルモン,Q178593,"Solute carrier family 5 (sodium/glucose cotransporter), member 2",,mammalian protein found in Mus musculus,,,,,,
Q15318373,hormone,ホルモン,Q178593,Bombesin-like receptor 3,,mammalian protein found in Mus musculus,,,,,,
Q15318428,hormone,ホルモン,Q178593,Gastrin releasing peptide receptor,,mammalian protein found in Mus musculus,,,,,,
Q15318415,hormone,ホルモン,Q178593,Neuromedin B receptor,,mammalian protein found in Mus musculus,,,,,,
Q15318497,hormone,ホルモン,Q178593,Zinc finger E-box binding homeobox 2,,mammalian protein found in Mus musculus,,,,,,
Q15318649,hormone,ホルモン,Q178593,Glucagon-like peptide 2 receptor,,mammalian protein found in Mus musculus,,,,,,
Q15318754,hormone,ホルモン,Q178593,Growth hormone releasing hormone receptor,,mammalian protein found in Mus musculus,,,,,,
Q15318932,hormone,ホルモン,Q178593,Forkhead box P1,,mammalian protein found in Mus musculus,,,,,,
Q15319182,hormone,ホルモン,Q178593,Adhesion G protein-coupled receptor E1,,mammalian protein found in Mus musculus,,,,,,
Q15319474,hormone,ホルモン,Q178593,"Platelet-activating factor acetylhydrolase, isoform 1b, subunit 1",,mammalian protein found in Mus musculus,,,,,,
Q15319745,hormone,ホルモン,Q178593,Aristaless related homeobox,,mammalian protein found in Mus musculus,,,,,,
Q15319968,hormone,ホルモン,Q178593,Urotensin 2 receptor,,mammalian protein found in Mus musculus,,,,,,
Q15320206,hormone,ホルモン,Q178593,"Glutamate receptor, ionotropic, AMPA3 (alpha 3)",,mammalian protein found in Mus musculus,,,,,,
Q15320351,hormone,ホルモン,Q178593,Cartilage oligomeric matrix protein,,mammalian protein found in Mus musculus,,,,,,
Q15320076,hormone,ホルモン,Q178593,platelet-activating factor receptor,血小板活性化因子受容体,mammalian protein found in Mus musculus,,,,,,
Q21101440,hormone,ホルモン,Q178593,Family with sequence similarity 25 member A,,mammalian protein found in Homo sapiens,,,,,,
Q21101453,hormone,ホルモン,Q178593,Flavin containing dimethylaniline monoxygenase 4,,mammalian protein found in Homo sapiens,,,,,,
Q21101459,hormone,ホルモン,Q178593,Flavin containing dimethylaniline monoxygenase 1,,mammalian protein found in Homo sapiens,,,,,,
Q21101434,hormone,ホルモン,Q178593,"Membrane associated guanylate kinase, WW and PDZ domain containing 1",,mammalian protein found in Homo sapiens,,,,,,
Q21105210,hormone,ホルモン,Q178593,Putative ankyrin repeat domain-containing protein 19,,human protein (annotated by UniProtKB/Swiss-Prot Q9H560),,,,,,
Q21105219,hormone,ホルモン,Q178593,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",,mammalian protein found in Homo sapiens,,,,,,
Q21105220,hormone,ホルモン,Q178593,APC regulator of WNT signaling pathway 2,,mammalian protein found in Homo sapiens,,,,,,
Q21101474,hormone,ホルモン,Q178593,FLVCR heme transporter 1,,mammalian protein found in Homo sapiens,,,,,,
Q21105184,hormone,ホルモン,Q178593,Ankyrin repeat domain 11,,mammalian protein found in Homo sapiens,,,,,,
Q21101471,hormone,ホルモン,Q178593,FLVCR heme transporter 2,,mammalian protein found in Homo sapiens,,,,,,
Q21105216,hormone,ホルモン,Q178593,FKBP prolyl isomerase like,,mammalian protein found in Homo sapiens,,,,,,
Q21105387,hormone,ホルモン,Q178593,ADAM metallopeptidase with thrombospondin type 1 motif 10,,mammalian protein found in Homo sapiens,,,,,,
Q21101484,hormone,ホルモン,Q178593,Forkhead box O3,FOXO3,mammalian protein found in Homo sapiens,,D000071316,,,,C4255171
Q21101461,hormone,ホルモン,Q178593,Cilia and flagella associated protein 126,,mammalian protein found in Homo sapiens,,,,,,
Q21101457,hormone,ホルモン,Q178593,Flavin containing dimethylaniline monoxygenase 5,,mammalian protein found in Homo sapiens,,,,,,
Q21101462,hormone,ホルモン,Q178593,Formin 1,,mammalian protein found in Homo sapiens,,,,,,
Q21101463,hormone,ホルモン,Q178593,Formin like 3,,mammalian protein found in Homo sapiens,,,,,,
Q21101467,hormone,ホルモン,Q178593,Flavin containing dimethylaniline monoxygenase 2,,mammalian protein found in Homo sapiens,,,,,,
Q21101468,hormone,ホルモン,Q178593,Fibronectin leucine rich transmembrane protein 3,,mammalian protein found in Homo sapiens,,,,,,
Q21101469,hormone,ホルモン,Q178593,Fibronectin leucine rich transmembrane protein 1,,mammalian protein found in Homo sapiens,,,,,,
Q21101465,hormone,ホルモン,Q178593,Formin like 2,,mammalian protein found in Homo sapiens,,,,,,
Q21101475,hormone,ホルモン,Q178593,Forkhead box I3,,mammalian protein found in Homo sapiens,,,,,,
Q21101477,hormone,ホルモン,Q178593,Forkhead box N3,,mammalian protein found in Homo sapiens,,,,,,
Q21101482,hormone,ホルモン,Q178593,Forkhead box N1,,mammalian protein found in Homo sapiens,,,,,,
Q21105179,hormone,ホルモン,Q178593,Anoctamin 7,,mammalian protein found in Homo sapiens,,,,,,
Q21105182,hormone,ホルモン,Q178593,Ankyrin repeat domain 16,,mammalian protein found in Homo sapiens,,,,,,
Q21105183,hormone,ホルモン,Q178593,Ankyrin repeat domain 12,,mammalian protein found in Homo sapiens,,,,,,
Q21105181,hormone,ホルモン,Q178593,Ankyrin repeat domain 54,,mammalian protein found in Homo sapiens,,,,,,
Q21105187,hormone,ホルモン,Q178593,Ankyrin repeat domain 37,,mammalian protein found in Homo sapiens,,,,,,
Q21105190,hormone,ホルモン,Q178593,Ankyrin repeat domain 46,,mammalian protein found in Homo sapiens,,,,,,
Q21105191,hormone,ホルモン,Q178593,Ankyrin repeat domain 35,,mammalian protein found in Homo sapiens,,,,,,
Q21105185,hormone,ホルモン,Q178593,Anoctamin 5,,mammalian protein found in Homo sapiens,,,,,,
Q21105188,hormone,ホルモン,Q178593,Ankyrin repeat domain 23,,mammalian protein found in Homo sapiens,,,,,,
Q21105192,hormone,ホルモン,Q178593,Ankyrin repeat domain 29,,mammalian protein found in Homo sapiens,,,,,,
Q21105193,hormone,ホルモン,Q178593,Ankyrin repeat domain 31,,mammalian protein found in Homo sapiens,,,,,,
Q7670157,hormone,ホルモン,Q178593,Transforming growth factor beta receptor 3,,mammalian protein found in Homo sapiens,,,,,,
Q7669722,hormone,ホルモン,Q178593,TCL,,signaling G protein,,,,,,
Q12908935,hormone,ホルモン,Q178593,scytalidopepsin B,,proteolytic enzyme,,,,,,
Q7670160,hormone,ホルモン,Q178593,transforming growth factor beta receptor 1,,mammalian protein found in Homo sapiens,,D000077293,,,,C0292688
Q13561329,hormone,ホルモン,Q178593,reelin,リーリン,mammalian protein found in Homo sapiens,,,,,,
Q13033701,hormone,ホルモン,Q178593,atrolysin A,アトロリシンA,,,,,,,
Q13033703,hormone,ホルモン,Q178593,Leucolysin,ロイコロシン,,,,,,,
Q13365951,hormone,ホルモン,Q178593,Ethylmalonyl-CoA decarboxylase 1,エチルマロニルCoAデカルボキシラーゼ,mammalian protein found in Homo sapiens,,,,,,
Q14907944,hormone,ホルモン,Q178593,A disintegrin and metallopeptidase domain 17,,mammalian protein found in Mus musculus,,,,,,
Q14907947,hormone,ホルモン,Q178593,"BPI fold containing family A, member 1",,mammalian protein found in Mus musculus,,,,,,
Q14907933,hormone,ホルモン,Q178593,Chromogranin B,,mammalian protein found in Mus musculus,,,,,,
Q14907950,hormone,ホルモン,Q178593,CD19 antigen,,mammalian protein found in Mus musculus,,,,,,
Q14907956,hormone,ホルモン,Q178593,Cyclin-dependent kinase-like 5,,mammalian protein found in Mus musculus,,,,,,
Q14908062,hormone,ホルモン,Q178593,BMP and activin membrane-bound inhibitor,,mammalian protein found in Mus musculus,,,,,,
Q14908017,hormone,ホルモン,Q178593,CCCTC-binding factor,,mammalian protein found in Mus musculus,,,,,,
Q14908074,hormone,ホルモン,Q178593,Calbindin 2,,mammalian protein found in Mus musculus,,,,,,
Q14907981,hormone,ホルモン,Q178593,FK506 binding protein 4,,mammalian protein found in Mus musculus,,,,,,
Q14907900,hormone,ホルモン,Q178593,Keratin 8,,mammalian protein found in Mus musculus,,,,,,
Q14907907,hormone,ホルモン,Q178593,Keratin 5,,mammalian protein found in Mus musculus,,,,,,
Q14908080,hormone,ホルモン,Q178593,"Cripto, FRL-1, cryptic family 1",,mammalian protein found in Mus musculus,,,,,,
Q14908226,hormone,ホルモン,Q178593,Annexin A1,,mammalian protein found in Mus musculus,,,,,,
Q14908145,hormone,ホルモン,Q178593,Colony stimulating factor 3 receptor (granulocyte),,mammalian protein found in Mus musculus,,,,,,
Q14908100,hormone,ホルモン,Q178593,"Excision repair cross-complementing rodent repair deficiency, complementation group 2",,mammalian protein found in Mus musculus,,,,,,
Q14908196,hormone,ホルモン,Q178593,CD22 antigen,,mammalian protein found in Mus musculus,,,,,,
Q14908150,hormone,ホルモン,Q178593,Erythrocyte membrane protein band 4.1,,mammalian protein found in Mus musculus,,,,,,
Q14908159,hormone,ホルモン,Q178593,Erythrocyte membrane protein band 4.2,,mammalian protein found in Mus musculus,,,,,,
Q14907929,hormone,ホルモン,Q178593,"Serine (or cysteine) peptidase inhibitor, clade A, member 5",,mammalian protein found in Mus musculus,,,,,,
Q14908180,hormone,ホルモン,Q178593,Fas death domain-associated protein,,mammalian protein found in Mus musculus,,,,,,
Q14908205,hormone,ホルモン,Q178593,Gamma-glutamyl carboxylase,,mammalian protein found in Mus musculus,,,,,,
Q14907993,hormone,ホルモン,Q178593,"Solute carrier family 30 (zinc transporter), member 8",,mammalian protein found in Mus musculus,,,,,,
Q14908021,hormone,ホルモン,Q178593,Sorting nexin 1,,mammalian protein found in Mus musculus,,,,,,
Q14908136,hormone,ホルモン,Q178593,Neurotrophin 5,,mammalian protein found in Mus musculus,,,,,,
Q14908211,hormone,ホルモン,Q178593,Inhibitor of kappaB kinase gamma,,mammalian protein found in Mus musculus,,,,,,
Q14908071,hormone,ホルモン,Q178593,Sarcalumenin,,mammalian protein found in Mus musculus,,,,,,
Q14908199,hormone,ホルモン,Q178593,"Killer cell lectin-like receptor, subfamily D, member 1",,mammalian protein found in Mus musculus,,,,,,
Q14908040,hormone,ホルモン,Q178593,Transforming growth factor alpha,,mammalian protein found in Mus musculus,,,,,,
Q14908185,hormone,ホルモン,Q178593,"Myosin, light polypeptide 9, regulatory",,mammalian protein found in Mus musculus,,,,,,
Q14908215,hormone,ホルモン,Q178593,Lymphocyte cytosolic protein 2,,mammalian protein found in Mus musculus,,,,,,
Q14908058,hormone,ホルモン,Q178593,"Transforming growth factor, beta 2",,mammalian protein found in Mus musculus,,,,,,
Q14908125,hormone,ホルモン,Q178593,SOS Ras/Rac guanine nucleotide exchange factor 1,,mammalian protein found in Mus musculus,,,,,,
Q14908193,hormone,ホルモン,Q178593,"POU domain, class 1, transcription factor 1",,mammalian protein found in Mus musculus,,,,,,
Q14908117,hormone,ホルモン,Q178593,TSC complex subunit 1,,mammalian protein found in Mus musculus,,,,,,
Q14908176,hormone,ホルモン,Q178593,"Transient receptor potential cation channel, subfamily V, member 1",,mammalian protein found in Mus musculus,,,,,,
Q13100075,hormone,ホルモン,Q178593,Choriolysin L,コリオリシンL,,,,,,,
Q13099983,hormone,ホルモン,Q178593,Trimerelysin II,トリメロリシンII,,,,,,,
Q13107607,hormone,ホルモン,Q178593,Jararhagin,ジャラハギン,,,,,,,
Q14908005,hormone,ホルモン,Q178593,DNA methyltransferase (cytosine-5) 1,,mammalian protein found in Mus musculus,,,,,,
Q7646060,hormone,ホルモン,Q178593,Surfactant protein D,,mammalian protein found in Homo sapiens,,D037663,,,,C0084692
Q13217973,hormone,ホルモン,Q178593,Indirect agonist,,,,,,,,
Q7667899,hormone,ホルモン,Q178593,CD3e molecule,,mammalian protein found in Homo sapiens,,,,,,
Q12908136,hormone,ホルモン,Q178593,polyporopepsin,ポリポロペプシン,enzyme,,,,,,
Q7644656,hormone,ホルモン,Q178593,Suppressor of cytokine signaling 1,,mammalian protein found in Homo sapiens,,,,,,
Q7662361,hormone,ホルモン,Q178593,Synemin,,mammalian protein found in Homo sapiens,,,,,,
Q7662381,hormone,ホルモン,Q178593,Synergin gamma,,mammalian protein found in Homo sapiens,,,,,,
Q12910918,hormone,ホルモン,Q178593,thermopsin,テルモプシン,type of enzyme,,,,,,
Q12907949,hormone,ホルモン,Q178593,Proteinase A YPL154C,サッカロペプシン,fungal protein found in Saccharomyces cerevisiae S288c,,,,,,
Q7660502,hormone,ホルモン,Q178593,spleen associated tyrosine kinase,タンパク質チロシンキナーゼSYK,mammalian protein found in Homo sapiens,,D000072377,,,,C1698931
Q7434196,hormone,ホルモン,Q178593,sclerostin,,mammalian protein found in Homo sapiens,,C480733,,,,C1434090
Q7444453,hormone,ホルモン,Q178593,secretory pathway,,,,,,,,
Q7394882,hormone,ホルモン,Q178593,Syntaxin 1A,,mammalian protein found in Homo sapiens,,,,,,
Q13360422,hormone,ホルモン,Q178593,Tyrosine-protein kinase transforming protein Src,,"viral protein, studied in cancer research",,,,,,
Q13479514,hormone,ホルモン,Q178593,DNA-binding domain,DNA結合ドメイン,"protein motif that binds to specific sequences of DNA, in for example a Nuclear receptor",,,,,,
Q7392096,hormone,ホルモン,Q178593,SOS Ras/Rac guanine nucleotide exchange factor 1,,mammalian protein found in Homo sapiens,,D020837,,,,C0217396
Q7392791,hormone,ホルモン,Q178593,SRC1,,protein,,,,,,
Q7391921,hormone,ホルモン,Q178593,Sorting nexin 1,,mammalian protein found in Homo sapiens,,,,,,
Q7669683,hormone,ホルモン,Q178593,transcription factor 4,,mammalian protein found in Homo sapiens,,D000073940,,,,C4319769
Q7392809,hormone,ホルモン,Q178593,SREBF chaperone,,mammalian protein found in Homo sapiens,,,,,,
Q7423530,hormone,ホルモン,Q178593,Sarcalumenin,,mammalian protein found in Homo sapiens,,,,,,
Q7611614,hormone,ホルモン,Q178593,Nuclear receptor subfamily 5 group A member 1,,mammalian protein found in Homo sapiens,,D054339,,,,C0171961
Q7632670,hormone,ホルモン,Q178593,Succinate dehydrogenase complex subunit C,,mammalian protein found in Homo sapiens,,,,,,
Q7576799,hormone,ホルモン,Q178593,Sphingosine kinase 1,,mammalian protein found in Homo sapiens,,,,,,
Q7394887,hormone,ホルモン,Q178593,STX6,,Syntaxin-6 is a protein that in humans is encoded by the STX6 gene,,,,,,
Q13566123,hormone,ホルモン,Q178593,Neuropeptide FF receptor 2,,mammalian protein found in Homo sapiens,,,,,,
Q7394879,hormone,ホルモン,Q178593,Syntaxin 11,,mammalian protein found in Homo sapiens,,,,,,
Q7394700,hormone,ホルモン,Q178593,Signal transducer and activator of transcription 6,,mammalian protein found in Homo sapiens,,D050800,,,,C0297893
Q7395294,hormone,ホルモン,Q178593,Synoviolin 1,,mammalian protein found in Homo sapiens,,,,,,
Q7667890,hormone,ホルモン,Q178593,Cadherin 13,,mammalian protein found in Homo sapiens,,,,,,
Q7669570,hormone,ホルモン,Q178593,T-box transcription factor 19,,mammalian protein found in Homo sapiens,,,,,,
Q7669918,hormone,ホルモン,Q178593,TEA domain transcription factor 2,,mammalian protein found in Homo sapiens,,,,,,
Q7506686,hormone,ホルモン,Q178593,Sialic acid binding Ig like lectin 1,,mammalian protein found in Homo sapiens,,D063267,,,,C0142251
Q7395063,hormone,ホルモン,Q178593,SV40 large T antigen,SV40ラージT抗原,proto-oncogene derived from polyomavirus SV40,,,,,,
Q7444436,hormone,ホルモン,Q178593,Secreted frizzled related protein 1,,mammalian protein found in Homo sapiens,,,,,,
Q7670154,hormone,ホルモン,Q178593,transforming growth factor beta 2,,mammalian protein found in Homo sapiens,,,,,,C0079441
Q7506659,hormone,ホルモン,Q178593,Sialic acid binding Ig like lectin 12,,mammalian protein found in Homo sapiens,,,,,,
Q7394687,hormone,ホルモン,Q178593,Signal transducer and activator of transcription 1,,mammalian protein found in Homo sapiens,,D050794,,,,C0287920
Q7439653,hormone,ホルモン,Q178593,Scyllatoxin,スキラトキシン,scorpion toxin,,,,,,
Q7669284,hormone,ホルモン,Q178593,"TAL bHLH transcription factor 1, erythroid differentiation factor",,mammalian protein found in Homo sapiens,,D000073942,,,,C4319825
Q7392025,hormone,ホルモン,Q178593,Superoxide dismutase 2,,mammalian protein found in Homo sapiens,,,,,,
Q7624363,hormone,ホルモン,Q178593,Stromatoxin,,spider toxin,,,,,,
Q7544304,hormone,ホルモン,Q178593,SmeT,,Bacterial protein,,,,,,
Q7669366,hormone,ホルモン,Q178593,Taste 2 receptor member 16,,mammalian protein found in Homo sapiens,,,,,,
Q7372319,hormone,ホルモン,Q178593,Zinc finger CCCH-type containing 7B,,mammalian protein found in Homo sapiens,,,,,,
Q4216080,hormone,ホルモン,Q178593,matrix metallopeptidase 2,,mammalian protein found in Homo sapiens,,D020778,,,,C0172537
Q14914204,hormone,ホルモン,Q178593,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,,mammalian protein found in Mus musculus,,,,,,
Q14914262,hormone,ホルモン,Q178593,Fibroblast growth factor receptor 1,,mammalian protein found in Mus musculus,,,,,,
Q14914235,hormone,ホルモン,Q178593,"Lipase, hepatic",,mammalian protein found in Mus musculus,,,,,,
Q14914220,hormone,ホルモン,Q178593,Serine racemase,,mammalian protein found in Mus musculus,,,,,,
Q14914245,hormone,ホルモン,Q178593,Prosaposin,,mammalian protein found in Mus musculus,,,,,,
Q14914303,hormone,ホルモン,Q178593,Growth hormone secretagogue receptor,,mammalian protein found in Mus musculus,,,,,,
Q14914273,hormone,ホルモン,Q178593,Mucolipin 1,,mammalian protein found in Mus musculus,,,,,,
Q14914375,hormone,ホルモン,Q178593,Caspase 3,,mammalian protein found in Mus musculus,,,,,,
Q14914281,hormone,ホルモン,Q178593,NPC intracellular cholesterol transporter 1,,mammalian protein found in Mus musculus,,,,,,
Q14914331,hormone,ホルモン,Q178593,Lymphocyte antigen 96,,mammalian protein found in Mus musculus,,,,,,
Q14914349,hormone,ホルモン,Q178593,Growth factor receptor bound protein 10,,mammalian protein found in Mus musculus,,,,,,
Q14914341,hormone,ホルモン,Q178593,Interferon regulatory factor 3,,mammalian protein found in Mus musculus,,,,,,
Q14914310,hormone,ホルモン,Q178593,"Potassium voltage-gated channel, subfamily Q, member 2",,mammalian protein found in Mus musculus,,,,,,
Q14914320,hormone,ホルモン,Q178593,"Potassium voltage-gated channel, subfamily Q, member 3",,mammalian protein found in Mus musculus,,,,,,
Q14914386,hormone,ホルモン,Q178593,Mitogen-activated protein kinase kinase kinase 5,,mammalian protein found in Mus musculus,,,,,,
Q14914426,hormone,ホルモン,Q178593,Histone deacetylase 1,,mammalian protein found in Mus musculus,,,,,,
Q14914363,hormone,ホルモン,Q178593,TNF receptor-associated factor 2,,mammalian protein found in Mus musculus,,,,,,
Q14914381,hormone,ホルモン,Q178593,TNFRSF1A-associated via death domain,,mammalian protein found in Mus musculus,,,,,,
Q15323346,hormone,ホルモン,Q178593,nuclear receptor subfamily 1 group D member 1,,mammalian protein found in Homo sapiens,,D056953,,,,C2720175
Q15320766,hormone,ホルモン,Q178593,Synaptotagmin like 2,,mammalian protein found in Homo sapiens,,,,,,
Q15323565,hormone,ホルモン,Q178593,Transient receptor potential cation channel subfamily M member 5,,mammalian protein found in Homo sapiens,,,,,,
Q15327766,hormone,ホルモン,Q178593,Transient receptor potential cation channel subfamily V member 5,,mammalian protein found in Homo sapiens,,,,,,
Q15320685,hormone,ホルモン,Q178593,"Serine (or cysteine) peptidase inhibitor, clade B, member 5",,mammalian protein found in Mus musculus,,,,,,
Q15320798,hormone,ホルモン,Q178593,Melanophilin,,mammalian protein found in Mus musculus,,,,,,
Q15320975,hormone,ホルモン,Q178593,Myosin VA,,mammalian protein found in Mus musculus,,,,,,
Q15321203,hormone,ホルモン,Q178593,"Integrin alpha E, epithelial-associated",,mammalian protein found in Mus musculus,,,,,,
Q15321300,hormone,ホルモン,Q178593,Calcium-sensing receptor,,mammalian protein found in Mus musculus,,,,,,
Q15321407,hormone,ホルモン,Q178593,NAD kinase,,mammalian protein found in Mus musculus,,,,,,
Q15321589,hormone,ホルモン,Q178593,Disrupted in schizophrenia 1,,mammalian protein found in Mus musculus,,,,,,
Q15321552,hormone,ホルモン,Q178593,Steroid 5 alpha-reductase 2,,mammalian protein found in Mus musculus,,,,,,
Q15321888,hormone,ホルモン,Q178593,"Wingless-type MMTV integration site family, member 4",,mammalian protein found in Mus musculus,,,,,,
Q15322151,hormone,ホルモン,Q178593,Ras homolog family member B,,mammalian protein found in Mus musculus,,,,,,
Q15322340,hormone,ホルモン,Q178593,Leukotriene B4 receptor 1,,mammalian protein found in Mus musculus,,,,,,
Q15322501,hormone,ホルモン,Q178593,"Transient receptor potential cation channel, subfamily M, member 1",,mammalian protein found in Mus musculus,,,,,,
Q15322565,hormone,ホルモン,Q178593,Neuronal PAS domain protein 2,,mammalian protein found in Mus musculus,,,,,,
Q15322698,hormone,ホルモン,Q178593,"Transient receptor potential cation channel, subfamily C, member 1",,mammalian protein found in Mus musculus,,,,,,
Q15322943,hormone,ホルモン,Q178593,"Transient receptor potential cation channel, subfamily C, member 4",,mammalian protein found in Mus musculus,,,,,,
Q15323071,hormone,ホルモン,Q178593,"Transient receptor potential cation channel, subfamily C, member 5",,mammalian protein found in Mus musculus,,,,,,
Q15323163,hormone,ホルモン,Q178593,Period circadian clock 3,,mammalian protein found in Mus musculus,,,,,,
Q15323263,hormone,ホルモン,Q178593,Period circadian clock 2,,mammalian protein found in Mus musculus,,,,,,
Q15323278,hormone,ホルモン,Q178593,"Transient receptor potential cation channel, subfamily A, member 1",,mammalian protein found in Mus musculus,,,,,,
Q15323383,hormone,ホルモン,Q178593,"Nuclear receptor subfamily 1, group D, member 1",,mammalian protein found in Mus musculus,,,,,,
